year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
2008,rs,Serbia,Jelena Tomašević feat. Bora Dugic,Oro,6.0,23.0,6.0,160.0,,,Željko Joksimović,Dejan Ivanović,"Ko li miluje milo moje?\nKo li usne te snene budi?\nNe zaboravi ime moje\nKada krene da, da te ljubi\nKlasje moje ne spavaj\nNjega ljubi, mene uspavaj\n\nNe lomi mi led, vodu nema\nNe soli mi ranu, suza nema\nKo li zaigra oro moje\nNeka ne igra za nas dvoje\nKlasje, mene uspavaj\n\nNuna nej, nuna nuna nuna nuna nuna nej\nNuna nej, nuna nuna nuna nuna nuna nej\nNa Vidovdan, probudi me, da ga opet pogledam\n\nNuna nej, nuna nuna nuna nuna nuna nej\nNuna nej, nuna nuna nuna nuna nuna nej\nNa Vidovdan, probudi me, da ga opet pogledam\nNa Vidovdan, probudi me, još jednom da ga pogledam",https://youtube.com/watch?v=d3NMkyDSEb0
2008,tr,Turkey,Mor ve Ötesi,Deli,7.0,12.0,7.0,138.0,,,Burak Güven;Harun Tekin;Kerem Kabadayı;Kerem Özyeğen,,"Aranıyor, sahibi ruhumun\nTam yerine mi düştüm?\nDireniyor, faili tutkunun\nKızmış ve küçülmüş\n\nAranıyor, sahibi ruhumun\nTam yerine mi düştüm?\nDireniyor, direniyor, direniyor\n\nBeni büyütün, ağlatmayın\nSevginiz nerde, övündüğünüz?\nBeni büyütün, ağlatmayın\nSahte düşlerle oyalamayın\n\nAranıyor, sahibi ruhumun\nTam yerine mi düştüm?\nDireniyor, faili tutkunun\nKızmış ve küçülmüş\n\nAranıyor, sahibi ruhumun\nTam yerine mi düştüm?\nDireniyor, direniyor, direniyor\n\nBeni büyütün, ağlatmayın\nSevginiz nerde, övündüğünüz?\nBeni büyütün, ağlatmayın\nSahte düşlerle\n\nBir yarım akıllı, bir yarım deli\nDört yanım akıllı, bir yanım deli\nHerkes akıllı, bir ben deli\nBir ben deli, bir ben deli\n\nBeni büyütün, ağlatmayın\nSevginiz nerde, övündüğünüz?\nBeni büyütün, ağlatmayın\nSahte düşlerle oyalamayın",https://youtube.com/watch?v=A__hliu_9UE
2008,az,Azerbaijan,Elnur & Samir,Day After Day,8.0,20.0,8.0,132.0,,,Goher Hesenzade,Zahra Bədəlbəyli,"For peace we pray\nSave us from all fears\nOh Lord, save us...\n\nYou can feel me in your mind\nWith every breath you take\nBurn the earth with flame of sins\nI'll make you feel dismay\n\nOur feelings play with us\nBut you must keep yourself under control\nIf you're searching for resolves\nBe ready for the tolls\n\nShow us the right way\nDay after day\nAll fears we must forget\nThen better world we'll get\n\nIf you have the greatest aim\nKeep it in your soul\nI'll be always by your side\nAlways in your heart\n\nOur dreams can play with us\nEven if we think that we keep control\nFrom all horrors of the world\nSalvation is love, love\n\nThe earth is in flame\nAnd you must share the blame\nLook inside yourself\nWe both are there\n\nDay after day\nDay after day\nDay...\n\nDay after day\nAll fears we must forget\nThen better world we'll get\nThen better world we'll get\nThen better world we'll get\nThen better world we'll get",https://youtube.com/watch?v=6OGVL_9P5fw
2008,il,Israel,Boaz,The Fire In Your Eyes,9.0,7.0,9.0,124.0,,,Dana International,Dana International;Shai Kerem,"Nafshi meyachelet litfilat halev hacham\n\nZe kashe, ze kashe\nKshega'agu'a mul yareach\nKan lerega uvoreach\nAcharav rodef habechi\n\nZe kashe, ze kashe\nKshega'agu'a mul yareach\nKan lerega uvoreach\nAcharav rodef habechi\n\nLif'amim mevi haruach reach tov, mukar\nMelatef, achshav shome'a otcha shar\n\nLo or kochav\nAta achshav\nIti, iti, ke'ilu amiti\nKmo az mizman\n\nCome along, come along\nSee the fire in your eyes\nAnd you come with me\nWith me\n\nLif'amim mevi haruach reach tov, mukar\nMelatef, achshav shome'a\n\nLo or kochav\nAta achshav\nIti, iti, ke'ilu amiti\nKmo az mizman\n\nNafshi meyachalat litfilot halev wacham\nNafshi meyachalat litfilot halev wacham\n\nLo or kochav\nIti, iti, ke'ilu amiti\nKmo az mizman",https://youtube.com/watch?v=aWFuyxT7EXc
2008,ba,Bosnia & Herzegovina,Laka,Pokušaj,10.0,6.0,10.0,110.0,,,Laka,,"(Ne silazi sa čardaka)\n(Rek'o mi je pjevač Laka)\n(Ne klepeći nanulama)\n(Nemoj da se praviš dama)\n\n(Ne silazi sa čardaka)\n(Rek'o mi je lično Laka)\n(Ne silazi sa čardaka)\n(Dok ti ljubav nije jaka)\n\nNa moju omiljenu foru\nPrevarim faunu i floru\nDa život nije postao u moru\nNego od ljubavi\nLjubavi, ljubavi\nOd ljubavi\n\nKolike protračismo dane\nLežeći, jedući banane\nPa spadosmo na niske grane\nBez ljubavi\nLjubavi, ljubavi\nBez ljubavi\n\nPokušaću da te poljubim a ti se pravi luda\nPokušaću da te poljubim a ti se pravi luda\nPokušaću da te probudim a ti se pravi budna\n\n(Ne silazi sa čardaka)\n(Rek'o mi je pjevač Laka)\n(Ne klepeći nanulama)\n(Nemoj da se praviš dama)\n\n(Ne silazi sa čardaka)\n(Rek'o mi je lično Laka)\n(Ne silazi sa čardaka)\n(Dok ti ljubav nije jaka)\n\nPokušaću da te poljubim a ti se pravi luda\nPokušaću da te poljubim a ti se pravi luda\nPokušaću da te probudim a ti se pravi budna\n\nPokušaću da te poljubim a ti se pravi luda\n(Ne silazi sa čardaka)\n(Rek'o mi je pjevač Laka)\nPokušaću da te poljubim a ti se pravi luda\n(Ne klepeći nanulama)\n(Nemoj da se praviš dama)\nPokušaću da te probudim a ti se pravi budna",https://youtube.com/watch?v=kIRDbmpC2PI
2008,ge,Georgia,Diana Gurtskaya,Peace Will Come,11.0,17.0,11.0,83.0,,,Kim Breitburg,Karen Kavaleryan,"Look, the sky is crying cold bitter tears\nWeeping for the people lost in fear\nWhile we fight for nothing, my eyes run dry\nAre you still so blind to ask me why?\nWhy?\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nWhen you stop and tame your rage\nSomething's gotta change\nSomething's gotta change\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nBlow the trumpet, beat the drum\nPeace will come\n\nSometimes words kill faster than bullets do\nBut the face of war is never true\nKids with guns are always too young to die\nAre you still so deaf to ask me why?\nWhy?\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nWhen you stop and tame your rage\nSomething's gotta change\nSomething's gotta change\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nBlow the trumpet, beat the drum\nPeace will come\n\nMy land is still crying, torn in half\nMy world is slowly dying\nMy heart is only crying\nPeace and love\nOh no, no, no\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nWhen you stop and tame your rage\nSomething's gotta change\nSomething's gotta change\n\nSay it out loud: peace will come\nEverybody, shout: peace will come\nBlow the trumpet, beat the drum\nPeace will come\n\nBlow the trumpet, beat the drum\nPeace will come",https://youtube.com/watch?v=paPjkp6s2u8
2008,lv,Latvia,Pirates Of The Sea,Wolves Of The Sea,12.0,14.0,12.0,83.0,,,Claes Andreasson;Johan Sahlen;Jonas Liberg;Torbjörn Wassenius,Jonas Liberg,"With a hi hi ho and a hi hi hey\nWe're hoisting the flag to be free\nWe will steal the show, Jolly Rogers go\nWe are wolves of the sea\n\nDon't try to run, it's all set and done\nThere's a treasure in sight\nWe are robbing you blind\nI hope you don't mind\nWe are taking it all tonight\n\nJust walk away, we will conquer it all\nPirates will stand and the loser will fall\n\nWith a hi hi ho and a hi hi hey\nWe're bound to be close to the sea\nOur captain will stand on the bridge and sing:\nPirates are all we can be\n\nWith a hi hi ho and a hi hi hey\nWe're hoisting the flag to be free\nWe will steal the show, Jolly Rogers go\nWe are wolves of the sea\n\nDown to the core, we're coming for more\nWith a sword close at hand\nWe are scary and bold, a chest full of gold\nWe get sealegs when sighting land\n\nThe hook of our captain is looking at you\nThere's no Peter Pan, so what can you do?\n\nWith a hi hi ho and a hi hi hey\nWe're bound to be close to the sea\nOur captain will stand on the bridge and sing:\nPirates are all we can be\n\nWith a hi hi ho and a hi hi hey\nWe're hoisting the flag to be free\nWe will steal the show, Jolly Rogers go\nWe are wolves of the sea\n\nIf you cry out to storm\nWe pirates will stand tall\nA skull and crossbone flag is closing in\nTo see you fall\n\n(Hum, hi ho, hi hum, hi hey)\n(Hum, hi ho, hi hey)\n(Hum, hi ho, hi hum, hi hey)\n\nWith a hi hi ho and a hi hi hey\nWe're hoisting the flag to be free\nWe will steal the show, Jolly Rogers go\nWe are wolves of the sea\n\nWith a hi hi ho and a hi hi hey\nWe're bound to be close to the sea\nOur captain will stand on the bridge and sing:\nPirates are all we can be\n\nWith a hi hi ho and a hi hi hey\nWe're hoisting the flag to be free\nWe will steal the show, Jolly Rogers go\nWe are wolves of the sea\nWe are wolves of the sea",https://youtube.com/watch?v=gQy0PJEkQhA
2008,pt,Portugal,Vânia Fernandes,Senhora Do Mar (Negras Águas),13.0,13.0,13.0,69.0,,,Andrej Babić,Carlos Coelho,"Senhora do mar\nAnte vós, me tendes caída\nQuem vem tirar meia da vida e da paz\nDesta mesa, desta casa, perdidas?\nAmor, qu'é de ti?\n\nSenhora do mar\nAnte vós, minha alma está vazia\nQuem vem chamar a si o que é meu?\nÓ mar alto, traz pr'a mim\nAmor meu sem fim\n\nAi, negras águas, ondas de mágoas\nGelaram-m'o fogo no olhar (Senhora do mar)\nEle não torna a navegar (Ele não torna a navegar)\nE ninguém vos vê chorar\nSenhora do mar\n\nQuem vem tirar meia da vida e da paz\nDesta mesa, desta casa, perdidas?\nAmor, qu'é de ti?\n\nAi, negras águas, ondas de mágoas\nGelaram-m'o fogo no olhar (Senhora do mar)\nFeridas em sal, rezas em vão (Rezas em vão)\nDeixai seu coração (Deixai seu coração)\nBater junto a mim (Bater junto a mim)\n\nAi, negras águas, ondas de mágoas\nGelaram-m'o fogo no olhar (Senhora do mar)\nEle não torna a navegar (Ele não torna a navegar)\nE ninguém vos vê chorar (E ninguém vos vê chorar)\nSenhora do mar (Senhora do mar)",https://youtube.com/watch?v=rJwoMPyXPo0
2008,is,Iceland,Euroband,This Is My Life,14.0,11.0,14.0,64.0,,,Örlygur Smári,Paul Oscar;Peter Fenner,"I spent my days in vain just waiting\nFor happiness to come my way\nI took for granted all they gave me\nI opened my eyes, finally I realised\n\nThis is my life\nI don't wanna change a thing\nThis is my life\nAll the pain, all the joy it brings\n\nAll through the years\nOf blood, sweat and tears\nHopes and my fears\nAll that was meant to be\nThis is my life\nWhat will be, will be\n\nThere's no denying all the heartaches\nMmm... were just a blessing in disguise\nOh, if I never made a single mistake\nOh, I wouldn't be here, part of the plan I believe\n\nThis is my life\nI don't wanna change a thing\nThis is my life\nAll the pain, all the joy it brings\n\nAll through the years\nOf blood, sweat and tears\nHopes and my fears\nAll that was meant to be\nThis is my life\nWhat will be, will be\n\nI've found the key to set myself free\nYou'll be amazed\n'Cause I have the power to change my ways\nThis is my life\n\nThis is my life\nI don't wanna change a thing\nThis is my life\nAll the pain, all the joy it brings\n\nAll through the years\nOf blood, sweat and tears\nHopes and my fears\nAll that was meant to be\nThis is my life\nWhat will be\n\nThis is my life",https://youtube.com/watch?v=BYkhR8idx8U
2008,dk,Denmark,Simon Mathew,All Night Long,15.0,16.0,15.0,60.0,,,Jacob Launbjerg;Nis Bøgvad;Svend Gudiksen,,"The sun is up\nI'm feeling great\nI'm just enjoying life\nRight here in the shade\n\nLet's take a ride, right away\nI'll be by your side\nSo easy the easy life\n\nCelebrate the good times\n\nAll night long\nAll night long\nCelebrate good times – come on\nAll night long\n\nWho's to tell\nWhat's to come\nAll I know is tomorrow\nToday will be gone\n\nGet out, out of bed\nPut on your blue suede shoes – aha\nGet up, up and dance\n\nCelebrate the good times\n\nAll night long\nAll night long\nCelebrate good times – come on\nAll night long\n\nIf your life is like a sad song maybe\nYou should try and celebrate it\nCelebrate it\n\nAll night long\nAll night long\nCelebrate good times – come on\nAll night long",https://youtube.com/watch?v=TVs064L3H0k
2008,es,Spain,Rodolfo Chikilicuatre,Baila El Chiki Chiki,16.0,22.0,16.0,55.0,,,Alberto Romero Tomás;Angel Cotobal Albaina;Eduardo Dols Pérez Guillem;Jair Dominguez Torregrosa;Javier Martín Torrente;Joan Grau Ginesta;Marcos Rodriguez Corral;Oriol Jara Vales;Rafel Barceló Figueira;David Fernández;Roger Rubio Mora,,"¡Perrea! ¡Perrea!\n\n¡Perrea! ¡Perrea!\n\nEl Chiki Chiki mola mogollón\nLo bailan en la China y tambien en Alcorcón\nDale Chiki Chiki a esa morenita\nQue el Chiki Chiki la pone muy tontita\n\nLo baila José Luis, lo baila bien suave\nLo baila Mariano, mi amor, ya tu sabes\nLo bailan los brother, lo baila mi hermano\nLo baila mi mulata con las bragas en la mano\n\n¡Perrea! ¡Perrea!\n\nEl Chiki Chiki is a Reaggetton\nDance in Argentina, Serbia and Oregón\nGive el Chiki Chiki to that little sister\nWith el Chiki Chiki she's gonna like it, mister\n\nDance it with Alonso, dance it with Gasol\nDance it with your brothers, all around the world\nDance it with Bardem, dance it with Banderas\nDance with Almodóvar, dance la Macarena\n\nY el Chiki Chiki se baila así\nUno: el brikindans\nDos: el crusaíto\nTres: el Maiquelyason\nCuatro: el Robocop\n\nBaila el Chiki Chiki, baila el Chiki Chiki\nLo bailan los jevis y también los friquis\nLo bailan en la cárcel, lo bailan en la escuela\nLo baila mi madre y también mi abuela\n\nBaila el Chiki Chiki, baila el Chiki Chiki\nLo bailan los jevis y también los friquis\nLo bailan en la cárcel, lo bailan en la escuela\nLo baila mi madre y también mi abuela\n\nLo canta el Tigre Puma con su traje a rayas\nY Juan Carlos le dice: ""¿Por qué no te callas?""\nEn el velatorio del Padre Damián\nPusieron Chiki Chiki y el muerto echó a bailar\n\n¡Bailar, bailar, bailar!\n\nY el chiki chiki se baila así\nUno: el brikindans\nDos: el crusaíto\nTres: el maiquelyason\nCuatro: el robocop\n\n¡Perrea! ¡Perrea!\n\nLo baila Jose Luis, lo baila bien suave\nLo baila Mariano, mi amor, ya tu sabes\nLo bailan los bródel, lo baila mi hermano\nLo baila mi mulata con las bragas en la mano\n\nY el chiki chiki se baila así\nUno: el brikindans\nDos: el crusaíto\nTres: el maiquelyason\nCuatro: el robocop\n\nUno: el brikindans\nDos: el crusaíto\nTres: el maiquelyason\nCuatro: el robocop\n\n¡Perrea! ¡Perrea!",https://youtube.com/watch?v=wfeCIvOxXBo
2008,al,Albania,Olta Boka,Zemrën E Lamë Peng,17.0,3.0,17.0,55.0,,,Adrian Hila,Pandi Laço,"Ora si zemër troket\nOra e çmendur rend, akrepa nuk ka\nKohën vodhe ti nga jeta ime\nBora e zerit tënd mbi zemrën time ra\nMbuloi strehën e fundit të dashurisë\n\nHa... ha...\nDhe ndalen akrepat atje\n\nDitë pas ditë, ne\nRrahje pas rrahje, më kot kerkuam\nOrë e përkryer\nNjë zemër jo kurrë s'mund të jetë\n\nNatë pas natë, ne\nRrahje pas rrahje, ne të larguar\nPor jo, nuk mundëm\nSe zemrën të dy e lamë peng\nAh...\n\nOra si zemër troket\nOra e çmendur rend, akrepa nuk ka\nKohën vodhe ti nga jeta ime\n(Bora e zerit tënd) mbi zemrën time ra\nMbuloi strehën e fundit të dashurisë\n\nHa... ha...\nDhe ndalen akrepat atje\n\nDitë pas ditë, ne\nRrahje pas rrahje, më kot kerkuam\nOrë e përkryer\nNje zemër jo kurrë s'mund të jetë\n\nNatë pas natë, ne\nRrahje pas rrahje, ne të larguar\nPor jo, nuk mundëm\nSe zemrën të dy e lamë peng\nHa...",https://youtube.com/watch?v=CmvA5kfNsig
